customer_id
32498
40708
81815
167357
75355
156826
152475
89652
66427
101964
800
51494
107261
37993
1540
10663
54170
21975
105904
57584
41127
40536
7557
76557
62589
136183
15350
132255
208230
10301
37993
45504
89498
24287
105904
92466
68161
137280
81099
101964
33358
20717
104939
99202
5725
10301
42222
29652
19202
44178
146500
188899
94770
5725
21975
17253
123557
21011
44987
45827
18895
1277
7694
38746
43737
43578
107261
92466
75355
68161
53135
120982
102283
15703
257504
59007
23519
91489
162690
106728
149140
44238
22302
126664
5932
117053
10291
32975
13237
317945
42031
27759
189976
27738
2
77779
25692
54600
71803
105904
110591
68161
19965
18906
13237
233981
41052
19152
90474
39436
109496
102701
25432
91489
39436
54296
34794
102519
4177
27997
66427
71803
73750
57303
57584
26902
37298
23982
34752
7230
45449
145359
66129
50101
126338
135737
66757
60282
68727
57303
21975
19261
122606
66674
32011
71803
245125
179380
66674
171984
5318
23311
18906
53104
8753
10301
169917
143652
69269
87354
21975
57303
70940
3330
41209
11997
5419
956
226126
43200
19965
7713
96062
130067
51494
5932
20692
25185
11997
44238
78138
81815
71803
21975
49343
62487
177684
33531
97185
11913
59631
29208
65897
75355
62294
24968
69128
162079
41360
131913
12723
289849
12167
32498
35293
75355
79975
49182
67916
21975
16737
8705
17372
170704
69998
85668
15729
50016
22228
40237
146336
132591
35921
79526
48812
35921
128832
225240
134588
161170
141
148575
279152
127152
86442
164584
103106
137625
26820
19965
21975
9238
43204
42508
129107
161985
38041
178225
119440
66433
17074
48207
120288
129512
17839
94850
18844
80608
3568
14166
73911
146336
15465
123354
162079
41632
198678
38275
3330
3568
28431
194453
50888
7903
35582
163450
126386
24287
3843
5725
27483
119943
132440
91764
59348
93480
129379
36767
250721
110696
5832
75166
179024
95933
133808
36597
12764
100540
133756
233981
116799
13127
46446
5889
134005
82090
95934
155573
16598
38475
116050
129814
114794
31362
4781
86926
62786
196018
10585
71821
131342
103106
108728
62174
59513
171621
59348
13908
75248
15027
200869
43578
171959
113988
40526
126386
67426
31876
58212
68018
62534
134020
165816
83908
18895
164089
193165
43076
67820
175952
142232
162079
74271
7903
106293
101879
168013
116050
9053
143690
72206
51394
109635
17372
86960
162466
214406
66757
117584
14953
91504
162623
18895
50431
109635
5725
193165
85862
63816
101964
53073
92040
56651
142720
118350
76926
99951
199319
16428
24542
22041
3224
132867
25047
46498
59200
273302
38793
31970
239904
137389
99594
93312
129952
277548
143142
40833
13616
143760
54170
65973
113854
169917
70539
162079
80271
63068
24979
36947
22228
85862
105377
13909
44178
178169
78502
133291
158040
8794
18467
170586
50101
146954
162079
118806
147554
44309
3728
45046
162079
113854
339300
101716
84867
75182
87650
91504
102618
44359
92558
41482
54919
118806
144534
48481
31459
176293
36767
68672
49835
37098
283409
188876
120231
2263
17372
113596
22228
48239
70693
117109
167379
1807
126545
130229
4545
126338
127164
126008
28770
93775
6614
239632
30791
184159
78177
9883
40391
54969
50101
8159
107858
6532
289734
151280
89805
147517
35703
44309
4285
132255
119797
137389
80866
13908
154701
97705
130241
149193
154044
58693
119928
204244
14843
27447
41794
229889
14102
51194
239790
72037
5897
51394
60686
45832
70486
10291
184159
40536
92558
162408
208681
60686
238153
156826
122379
2
54170
2263
187229
124923
160759
175459
63068
6863
44715
150641
120798
82243
17372
119389
120231
134395
1939
26607
36767
136351
31459
37914
130241
77184
420
73090
24287
67085
14031
80790
18473
56139
178648
65973
116092
23518
52005
39277
13003
106568
39361
193644
62904
8753
31459
188552
35764
163688
184159
222533
162079
109988
71063
37445
146072
33012
216016
60686
179081
134395
108875
114794
118806
126545
78477
173083
6428
55607
83191
114794
206089
132255
41747
137221
84928
86140
94683
3504
136522
13188
21760
78019
10434
63025
19930
44531
65641
199183
16193
51229
193435
67426
73090
13003
53135
10288
134476
145230
11744
121912
120231
156451
114794
16283
294554
109679
92466
83853
143936
29391
31459
23651
113596
51394
34850
19930
74349
96316
35635
15073
134020
74005
132580
98956
42900
41169
5077
6645
97684
19930
199278
21058
5725
170793
118806
59147
24117
19930
206846
44253
39361
46696
162079
150392
219687
10189
93607
18895
220969
9274
19930
94871
676
41169
122027
199183
23606
73923
10288
114401
139197
195797
35564
196018
70897
19930
97489
24385
118683
89857
50431
182924
113596
121493
178201
109977
63068
6751
113596
121731
73410
61675
11070
19721
47591
109035
126338
120130
56196
38179
70486
208357
41501
104128
136393
2993
63235
12578
122725
185785
2094
113596
67266
229365
10288
75211
84928
47150
15350
123517
101964
113596
179062
20664
82471
193570
50389
25312
15258
185914
2
83845
6428
131836
113596
25192
76120
78019
166767
130513
15350
125143
71941
41150
41308
5725
71076
12669
15073
109635
29833
6751
59237
161991
28435
1470
70022
10583
20175
85272
31459
194827
16138
24287
54600
1533
69254
78019
179586
25389
51941
6751
130241
158679
45119
161325
115922
29652
114880
119294
59412
9274
38813
51906
38960
179062
229889
6979
155107
14675
28740
15258
41052
138595
178225
97474
104698
126338
75916
113596
158528
82243
31591
19620
19261
195797
57584
17372
92466
220281
134649
17650
10288
90929
160759
43676
177096
9883
42539
19261
172318
39828
12001
76557
14947
34369
7887
239262
9757
5725
195678
1966
35928
199183
89623
46887
64645
23251
35178
5725
54453
108882
33143
98167
15350
137280
285273
83980
65863
30475
4745
72037
99467
85415
26947
60282
146500
104710
25346
32043
21846
184497
91673
44062
55326
92698
131637
3936
120231
135401
53483
8158
12578
123295
23174
10288
199183
8545
114401
57682
88498
21619
136098
48887
114401
69947
76557
12214
60470
129379
29940
59527
261275
112965
28834
10288
10538
122004
130240
63137
3027
26278
178648
42545
22115
30112
51629
43451
3661
81815
163577
110595
28593
44322
19138
123768
59147
108556
49903
125143
11398
119511
105904
171382
656
42843
261275
119779
155434
70709
18524
45614
84227
80281
42203
176353
159387
64135
11048
17200
33086
25520
10288
99951
83902
9323
104758
339309
202588
189165
63015
199183
24789
206177
130241
1783
101561
1533
8305
27759
51494
128950
152475
3027
44792
59366
59567
52280
22025
107261
139447
92698
110561
448
92124
51394
261945
130478
5971
8851
126008
2059
3027
150612
3027
64135
44657
54042
9530
251973
298845
150473
44715
117624
199278
195678
27375
85668
38275
130241
23651
73911
32011
30926
88319
27759
44756
25692
110717
145191
147618
3027
12578
32317
480
448
88284
113596
123593
35921
79344
37405
41924
16934
151459
48887
10288
126217
15703
21011
81210
35684
48887
137280
115922
27375
129641
92124
19261
76557
128423
45676
7599
153877
66757
136919
42031
134476
192933
42031
637
15350
123557
11252
128423
128423
480
62589
193938
10663
257504
102728
162623
60470
118724
140902
12287
149140
22302
35928
136130
35905
85979
178648
99202
114116
31739
133808
82243
1277
86637
89652
175013
5318
44238
6135
19965
22763
69705
10538
7599
55804
141744
52181
22025
53368
118724
155434
88319
140902
60470
63730
317945
44987
17253
121391
196819
89680
17610
31186
9518
52505
149066
44657
52064
9883
142779
67365
140902
73750
188724
47591
32616
656
8433
15412
52181
62487
3568
5932
86442
22515
140052
27232
37993
71785
66855
67975
16934
142779
65799
25587
105904
3568
14234
114154
189185
188839
63068
80608
228360
17253
134649
3931
70693
49835
25692
63198
85739
298845
23519
41576
121142
7557
53926
25139
128128
132255
178169
7230
15077
128423
68161
110591
295719
185532
59239
168722
23651
35293
170704
12167
1072
2712
51711
21173
3931
10301
48189
157031
52432
3013
97804
27997
203450
51711
113138
14730
19556
36767
26081
146954
13237
88706
144177
113138
46498
102687
102701
54296
33358
27738
10663
67975
127152
96591
73615
40835
45754
40212
59780
250721
130241
57303
70940
94424
251973
114794
128481
26332
146159
81803
26573
150392
25587
126273
78138
70940
74102
34725
25139
71207
68050
27669
43200
27759
62487
7557
11997
44178
5740
10301
52516
317945
41632
146336
199304
24968
163778
48788
49182
67916
33143
372272
98569
208230
3330
7903
238485
25139
16934
226456
62530
21975
67426
